SCORE	StdDev	height	second
0.985422	392.312372	76	37
1.000296	398.233797	76	38
0.973491	387.562473	76	39
1.013890	403.645929	76	40
1.045403	416.191588	76	41
1.005864	400.450826	76	42
0.956163	380.664080	76	43
1.003007	399.313315	76	44
1.032513	411.060077	76	45
0.962440	383.162883	76	46
0.973281	387.478743	76	47
1.004312	399.832631	76	48
0.992148	394.989915	76	49
0.961991	382.984267	76	50
1.002549	399.130967	76	51
1.008234	401.394014	76	52
1.030550	410.278595	76	53
1.004100	399.748403	76	54
0.975329	388.294318	76	55
0.793477	315.896088	76	56
0.963156	383.447763	76	57
0.980507	390.355536	76	58
1.027638	409.119111	76	59
1.002623	399.160395	76	60
0.978803	389.677309	76	61
1.012303	403.013985	76	62
0.997767	397.226921	76	63
1.027017	408.872187	76	64
1.040531	414.252277	76	65
0.988356	393.480304	76	66
1.018566	405.507381	76	67
0.975331	388.295034	76	68
1.010211	402.181236	76	69
1.019422	405.848505	76	70
0.987624	393.189122	76	71
1.015718	404.373620	76	72
1.016164	404.551230	76	73
0.995495	396.322788	76	74
1.027619	409.111815	76	75
0.995609	401.841945	77	0
0.992190	400.462301	77	1
0.975792	393.843728	77	2
0.989307	399.298569	77	3
1.040972	420.151347	77	4
1.030996	416.124691	77	5
1.004118	405.276579	77	6
0.989720	399.465353	77	7
1.007039	406.455328	77	8
1.040723	420.050788	77	9
1.013741	409.160307	77	10
1.003615	405.073549	77	11
1.010622	407.901497	77	12
1.012553	408.680967	77	13
0.998709	403.093274	77	14
1.006164	406.102200	77	15
1.020954	412.071834	77	16
1.029846	415.660447	77	17
0.972211	392.398173	77	18
0.970880	391.861080	77	19
0.939675	379.266377	77	20
0.986158	398.027539	77	21
1.037964	418.937341	77	22
1.004834	405.565436	77	23
1.025520	413.914509	77	24
1.001834	404.354426	77	25
1.003564	405.052725	77	26
0.953147	384.703794	77	27
0.985135	397.614488	77	28
0.964806	389.409562	77	29
1.013267	408.969178	77	30
1.041312	420.288306	77	31
1.034721	417.628313	77	32
1.002793	404.741639	77	33
1.005739	405.930567	77	34
0.978569	394.964643	77	35
0.960981	387.865894	77	36
0.988200	398.851789	77	37
0.983641	397.011487	77	38
1.024445	413.480533	77	39
0.956669	386.125185	77	40
0.996921	402.371647	77	41
0.995821	401.927614	77	42
1.014224	409.355355	77	43
1.018827	411.213156	77	44
1.013340	408.998755	77	45
0.996177	402.071434	77	46
0.999584	403.446309	77	47
1.040562	419.985606	77	48
1.022547	412.714578	77	49
0.970882	391.861935	77	50
0.971104	391.951427	77	51
1.051164	424.264738	77	52
1.018920	411.250572	77	53
0.985550	397.781993	77	54
0.996972	402.392355	77	55
0.996494	402.199076	77	56
0.867203	350.015727	77	57
0.983168	396.820688	77	58
0.986472	398.154200	77	59
0.980921	395.913743	77	60
0.990341	399.715737	77	61
0.989653	399.438231	77	62
1.037925	418.921497	77	63
0.995601	401.838885	77	64
1.014376	409.416643	77	65
1.037222	418.637857	77	66
0.992743	400.685304	77	67
1.003556	405.049488	77	68
0.972122	392.362486	77	69
0.997266	402.510866	77	70
1.020032	411.699719	77	71
0.996011	402.004284	77	72
1.017261	410.581233	77	73
1.014090	409.301313	77	74
0.990215	399.665154	77	75
1.025998	414.107412	77	76
0.996455	408.787279	78	0
0.985873	404.446128	78	1
0.972694	399.039443	78	2
0.986927	404.878371	78	3
1.038472	426.024076	78	4
1.023194	419.756403	78	5
1.003527	411.688198	78	6
0.986427	404.673028	78	7
0.994161	407.845826	78	8
1.028279	421.842491	78	9
1.000992	410.648584	78	10
1.003416	411.642770	78	11
1.020038	418.462016	78	12
1.000008	410.244662	78	13
0.955355	391.926245	78	14
0.962476	394.847410	78	15
1.006273	412.814882	78	16
0.999199	409.912812	78	17
0.975705	400.274475	78	18
1.001161	410.717793	78	19
0.970078	397.965984	78	20
1.040838	426.994761	78	21
0.998469	409.613383	78	22
1.014635	416.245432	78	23
0.992294	407.079963	78	24
1.030057	422.572220	78	25
1.025980	420.899318	78	26
0.968003	397.114844	78	27
1.000293	410.361516	78	28
1.001188	410.728724	78	29
0.993624	407.625702	78	30
1.002221	411.152598	78	31
1.009284	414.050196	78	32
0.978091	401.253361	78	33
1.066831	437.658387	78	34
1.020580	418.684149	78	35
0.981012	402.451618	78	36
0.929498	381.318471	78	37
0.980925	402.416139	78	38
1.000940	410.627234	78	39
0.972345	398.896204	78	40
1.012625	415.420851	78	41
1.040974	427.050582	78	42
1.002814	411.395804	78	43
0.947428	388.674228	78	44
0.989575	405.964496	78	45
1.039926	426.620663	78	46
0.968033	397.127366	78	47
0.985030	404.100216	78	48
1.027289	421.436380	78	49
0.992315	407.088840	78	50
0.998346	409.562813	78	51
0.997223	409.102289	78	52
1.002866	411.417247	78	53
0.993969	407.767090	78	54
0.947868	388.854550	78	55
1.028388	421.887365	78	56
1.045682	428.981869	78	57
1.078489	442.440875	78	58
0.971461	398.533437	78	59
0.982760	403.168755	78	60
0.975490	400.186233	78	61
0.970615	398.186425	78	62
1.002456	411.249110	78	63
1.062167	435.745047	78	64
0.994758	408.091091	78	65
0.993218	407.459041	78	66
1.013614	415.826429	78	67
1.007770	413.429025	78	68
0.987946	405.296229	78	69
0.972271	398.865938	78	70
0.992171	407.029613	78	71
1.025284	420.614146	78	72
0.999342	409.971372	78	73
1.014890	416.349761	78	74
1.012246	415.265248	78	75
0.984624	403.933567	78	76
1.020263	418.553985	78	77
1.010456	417.866860	79	0
0.988269	408.691516	79	1
0.977803	404.363399	79	2
0.991911	410.197580	79	3
1.043180	431.399857	79	4
1.020893	422.183019	79	5
1.008789	417.177504	79	6
0.983806	406.846082	79	7
0.993216	410.737367	79	8
1.009429	417.442197	79	9
0.981291	405.806005	79	10
0.980901	405.644495	79	11
1.012173	418.576901	79	12
1.022963	423.038912	79	13
0.976139	403.675335	79	14
0.974327	402.925998	79	15
0.998823	413.056048	79	16
1.017835	420.918374	79	17
1.003573	415.020430	79	18
1.022805	422.973591	79	19
1.046373	432.720174	79	20
1.065970	440.824345	79	21
0.983270	406.624139	79	22
1.038252	429.361882	79	23
0.973425	402.553038	79	24
0.994503	411.269724	79	25
0.996718	412.185605	79	26
0.975836	403.550189	79	27
0.968192	400.388837	79	28
0.997800	412.632921	79	29
0.981234	405.782240	79	30
0.988671	408.858000	79	31
1.033984	427.596585	79	32
0.992132	410.289074	79	33
1.023708	423.347058	79	34
1.014382	419.490491	79	35
0.988138	408.637453	79	36
0.964366	398.806891	79	37
1.002062	414.395574	79	38
0.984711	407.220391	79	39
1.025342	424.022758	79	40
0.960842	397.349375	79	41
0.992171	410.305361	79	42
1.003194	414.863862	79	43
1.004147	415.257762	79	44
1.008399	417.016145	79	45
0.997026	412.312937	79	46
0.996444	412.072362	79	47
0.984255	407.031691	79	48
0.993189	410.726164	79	49
1.014316	419.462986	79	50
0.992674	410.513362	79	51
0.970628	401.396241	79	52
1.004845	415.546595	79	53
1.008865	417.209106	79	54
1.011008	418.094982	79	55
1.002031	414.382823	79	56
1.018688	421.271080	79	57
0.905678	374.536523	79	58
1.042987	431.319797	79	59
0.963857	398.596397	79	60
0.996821	412.228129	79	61
1.005147	415.671429	79	62
0.968089	400.346466	79	63
1.012414	418.676515	79	64
1.032496	426.981190	79	65
0.990331	409.544290	79	66
0.989357	409.141530	79	67
0.994243	411.161952	79	68
1.003161	414.849967	79	69
0.996118	411.937688	79	70
0.987224	408.259299	79	71
0.999134	413.184940	79	72
1.037784	429.168176	79	73
1.007756	416.750507	79	74
1.019152	421.462860	79	75
1.019879	421.763876	79	76
0.988748	408.889580	79	77
1.019251	421.504054	79	78
1.019657	427.611062	80	0
0.984720	412.959600	80	1
0.974415	408.637815	80	2
0.992131	416.067339	80	3
1.044994	438.236682	80	4
1.013425	424.997366	80	5
1.000734	419.675367	80	6
0.989897	415.130781	80	7
0.997389	418.272530	80	8
0.994578	417.093779	80	9
0.950879	398.767792	80	10
0.967157	405.594242	80	11
0.979373	410.717337	80	12
1.023325	429.149169	80	13
1.010993	423.977818	80	14
1.018356	427.065565	80	15
1.022959	428.995856	80	16
1.014423	425.416199	80	17
1.037054	434.906602	80	18
1.029060	431.554382	80	19
1.016984	426.490045	80	20
0.974462	408.657569	80	21
0.997147	418.171065	80	22
1.058456	443.881949	80	23
0.999187	419.026386	80	24
1.018324	427.052053	80	25
1.004192	421.125431	80	26
1.005060	421.489697	80	27
0.952644	399.507862	80	28
0.980061	411.005950	80	29
0.982305	411.946723	80	30
1.027876	431.057696	80	31
1.037028	434.896001	80	32
1.028176	431.183511	80	33
0.985841	413.429508	80	34
1.060026	444.540545	80	35
1.013159	424.886102	80	36
0.981489	411.604443	80	37
0.927758	389.071487	80	38
0.984739	412.967487	80	39
1.010168	423.631809	80	40
0.980176	411.053962	80	41
1.017238	426.596415	80	42
1.031653	432.641580	80	43
1.021492	428.380390	80	44
0.977504	409.933360	80	45
1.006536	422.108697	80	46
1.030395	432.114208	80	47
0.984650	412.930146	80	48
1.022609	428.849194	80	49
1.063762	446.107211	80	50
1.011854	424.338526	80	51
0.971883	407.576175	80	52
0.974368	408.618415	80	53
1.036542	434.692064	80	54
1.017289	426.617958	80	55
1.013691	425.109170	80	56
0.990090	415.211481	80	57
0.973010	408.048713	80	58
0.775590	325.257277	80	59
0.973707	408.340958	80	60
0.971428	407.385496	80	61
1.034197	433.708765	80	62
1.019458	427.527572	80	63
0.989201	414.838993	80	64
1.000615	419.625261	80	65
1.001188	419.865804	80	66
0.967964	405.932629	80	67
0.991282	415.711678	80	68
0.966656	405.384268	80	69
0.983748	412.552053	80	70
1.007398	422.470057	80	71
1.004451	421.234303	80	72
1.000504	419.578777	80	73
1.040556	436.375313	80	74
1.004150	421.107854	80	75
1.018130	426.970619	80	76
1.017948	426.894321	80	77
0.984201	412.741999	80	78
1.012288	424.520664	80	79
1.028054	435.175021	81	0
0.986185	417.451823	81	1
0.972607	411.704415	81	2
0.998081	422.487312	81	3
1.047006	443.197275	81	4
1.003735	424.880897	81	5
0.994046	420.779560	81	6
1.003499	424.780960	81	7
1.010881	427.905508	81	8
0.983354	416.253235	81	9
0.932944	394.914714	81	10
0.963775	407.965633	81	11
0.967113	409.378809	81	12
1.021235	432.288353	81	13
1.027518	434.948252	81	14
1.042287	441.199553	81	15
1.017856	430.857958	81	16
1.050290	444.587327	81	17
1.016730	430.381479	81	18
0.957432	405.280739	81	19
0.979508	414.625518	81	20
0.925066	391.580005	81	21
1.011200	428.040572	81	22
1.027009	434.732400	81	23
0.997802	422.369220	81	24
1.007801	426.601670	81	25
1.025485	434.087479	81	26
1.031826	436.771553	81	27
0.982990	416.099207	81	28
1.012385	428.542327	81	29
1.005885	425.790624	81	30
0.995365	421.337505	81	31
0.975282	412.836449	81	32
1.005236	425.516157	81	33
0.986385	417.536662	81	34
1.043925	441.893017	81	35
1.029895	435.954341	81	36
1.003985	424.986597	81	37
0.975780	413.047198	81	38
1.013450	428.992898	81	39
0.986553	417.607421	81	40
1.023955	433.439675	81	41
0.967075	409.362624	81	42
0.986866	417.740050	81	43
1.015659	429.927936	81	44
1.008853	427.047016	81	45
0.989097	418.684294	81	46
1.011596	428.208077	81	47
1.033234	437.367737	81	48
0.954292	403.951606	81	49
0.969737	410.489495	81	50
1.019839	431.697577	81	51
1.003650	424.844645	81	52
1.004216	425.084374	81	53
1.001517	423.941782	81	54
1.028977	435.565757	81	55
1.002596	424.398462	81	56
0.952012	402.986532	81	57
1.018226	431.014794	81	58
1.031508	436.636914	81	59
0.871500	368.905542	81	60
0.982743	415.994945	81	61
1.000786	423.632586	81	62
1.005027	425.427732	81	63
1.003685	424.859515	81	64
0.989677	418.930079	81	65
0.992920	420.302898	81	66
1.003673	424.854352	81	67
1.005692	425.708956	81	68
1.019051	431.363881	81	69
0.963548	407.869440	81	70
0.985915	417.337591	81	71
1.017684	430.785371	81	72
1.015852	430.009928	81	73
1.003168	424.640506	81	74
1.035903	438.497242	81	75
0.991123	419.542234	81	76
1.025829	434.233192	81	77
1.020747	432.081927	81	78
0.986388	417.537574	81	79
1.008747	427.002437	81	80
1.028259	441.828780	82	0
0.982603	422.211392	82	1
0.965261	414.759502	82	2
1.001486	430.325170	82	3
1.041418	447.483295	82	4
0.992377	426.410855	82	5
0.980261	421.205112	82	6
0.995532	427.766468	82	7
1.011510	434.632067	82	8
0.986355	423.823219	82	9
0.947273	407.030266	82	10
0.974227	418.612303	82	11
0.978747	420.554540	82	12
1.025046	440.448529	82	13
1.012026	434.853804	82	14
1.008370	433.282957	82	15
0.994373	427.268603	82	16
1.036599	445.412528	82	17
1.019223	437.946354	82	18
0.972745	417.975360	82	19
1.000005	429.688632	82	20
0.982299	422.080568	82	21
1.056774	454.081663	82	22
0.992316	426.384781	82	23
1.025483	440.636391	82	24
0.974739	418.832278	82	25
0.984863	423.182354	82	26
0.997154	428.463742	82	27
0.983076	422.414431	82	28
0.961195	413.012315	82	29
0.989049	424.981172	82	30
0.972509	417.873823	82	31
1.013208	435.361898	82	32
1.028568	441.961687	82	33
1.023510	439.788531	82	34
0.989901	425.347152	82	35
1.042484	447.941279	82	36
0.996336	428.112269	82	37
0.971485	417.434091	82	38
0.939118	403.526157	82	39
0.983507	422.599844	82	40
1.012127	434.897404	82	41
0.985295	423.368059	82	42
1.012402	435.015526	82	43
1.014690	435.998621	82	44
1.036901	445.542536	82	45
0.992924	426.646085	82	46
1.015861	436.501714	82	47
1.020883	438.659693	82	48
0.981347	421.671720	82	49
0.989722	425.270364	82	50
0.987278	424.219810	82	51
1.015154	436.198083	82	52
0.988889	424.912253	82	53
0.982937	422.354936	82	54
1.003821	431.328483	82	55
1.008792	433.464167	82	56
0.998829	429.183480	82	57
0.969131	416.422666	82	58
1.045211	449.112916	82	59
1.070698	460.064550	82	60
1.062321	456.465000	82	61
0.976497	419.587533	82	62
0.983123	422.434457	82	63
0.971967	417.640972	82	64
0.974995	418.942107	82	65
0.989302	425.089612	82	66
1.024187	440.079415	82	67
0.985123	423.294167	82	68
1.015043	436.150304	82	69
1.029485	442.355744	82	70
0.967736	415.823189	82	71
0.989574	425.206408	82	72
1.011433	434.599298	82	73
1.026740	441.176243	82	74
0.989771	425.291263	82	75
1.013576	435.519921	82	76
0.975993	419.370994	82	77
1.021513	438.930319	82	78
1.017512	437.211191	82	79
0.985018	423.249000	82	80
0.994923	427.504958	82	81
1.035659	450.380584	83	0
0.981932	427.016092	83	1
0.960225	417.576442	83	2
1.008392	438.523077	83	3
1.026931	446.585278	83	4
0.981254	426.721366	83	5
0.977175	424.947731	83	6
0.993422	432.013133	83	7
1.014198	441.047819	83	8
1.024403	445.485844	83	9
0.991438	431.150124	83	10
1.000078	434.907359	83	11
1.005202	437.135540	83	12
1.012341	440.240205	83	13
1.007888	438.303665	83	14
0.972425	422.881691	83	15
0.963023	418.793411	83	16
1.004939	437.021517	83	17
1.003070	436.208783	83	18
0.991233	431.061046	83	19
1.021702	444.311341	83	20
1.053220	458.017315	83	21
1.051350	457.204219	83	22
0.989840	430.455334	83	23
1.057411	459.839910	83	24
0.983340	427.628725	83	25
1.012861	440.466362	83	26
1.010077	439.255811	83	27
1.010207	439.312089	83	28
0.951046	413.584756	83	29
0.983912	427.877252	83	30
1.000575	435.123756	83	31
0.994187	432.345769	83	32
0.990309	430.659327	83	33
1.012847	440.460196	83	34
0.975792	424.346272	83	35
1.040212	452.360830	83	36
1.036712	450.838440	83	37
1.019398	443.309348	83	38
0.977907	425.265995	83	39
1.014157	441.030077	83	40
0.986520	429.011419	83	41
1.018050	442.722940	83	42
0.967567	420.769343	83	43
0.972752	423.024165	83	44
1.013803	440.876181	83	45
1.007649	438.199916	83	46
0.966303	420.219774	83	47
0.988277	429.775688	83	48
1.040136	452.327442	83	49
0.963634	419.058930	83	50
1.008664	438.641200	83	51
1.058134	460.154329	83	52
1.000749	435.199270	83	53
0.981344	426.760742	83	54
0.981217	426.705237	83	55
1.027449	446.810435	83	56
1.013581	440.779747	83	57
1.011738	439.977883	83	58
0.991300	431.090054	83	59
0.973621	423.402054	83	60
0.854953	371.796561	83	61
1.045586	454.697795	83	62
0.962312	418.484050	83	63
0.976676	424.730339	83	64
0.984827	428.275147	83	65
0.961424	418.097865	83	66
1.011675	439.950574	83	67
1.061142	461.462518	83	68
0.984318	428.053643	83	69
1.027185	446.695480	83	70
1.029400	447.658683	83	71
0.971589	422.518388	83	72
1.001993	435.740048	83	73
1.004278	436.733854	83	74
1.034905	450.052807	83	75
0.985237	428.453504	83	76
1.004748	436.938311	83	77
0.967488	420.734870	83	78
1.018192	442.784734	83	79
1.018772	443.036869	83	80
0.988119	429.706687	83	81
0.990402	430.699614	83	82
1.046907	460.124382	84	0
0.983390	432.208234	84	1
0.960188	422.010832	84	2
1.021745	449.065421	84	3
1.013997	445.660113	84	4
0.969594	426.144799	84	5
0.977998	429.838549	84	6
0.991666	435.845624	84	7
1.014844	446.032561	84	8
1.032269	453.691132	84	9
1.025010	450.500702	84	10
1.019812	448.216021	84	11
1.015847	446.473155	84	12
1.018052	447.442352	84	13
1.008113	443.074339	84	14
0.964910	424.086130	84	15
0.978593	430.099750	84	16
1.009400	443.639786	84	17
1.023406	449.795650	84	18
1.043022	458.417144	84	19
1.038864	456.589677	84	20
1.027840	451.744380	84	21
0.951062	417.999631	84	22
0.993179	436.510753	84	23
1.035636	455.170743	84	24
0.989312	434.810922	84	25
1.017377	447.145731	84	26
1.012985	445.215295	84	27
1.031992	453.569162	84	28
0.995847	437.683099	84	29
0.996079	437.784915	84	30
0.983515	432.263298	84	31
0.980548	430.959199	84	32
0.984062	432.503532	84	33
1.020256	448.411166	84	34
1.003641	441.108553	84	35
1.006194	442.230661	84	36
1.032118	453.624750	84	37
0.986334	433.501942	84	38
0.958685	421.350361	84	39
0.957672	420.904888	84	40
0.982283	431.721734	84	41
1.018874	447.803791	84	42
0.991386	435.722500	84	43
1.009363	443.623483	84	44
1.007544	442.824080	84	45
1.031067	453.162816	84	46
1.006853	442.520418	84	47
1.028547	452.055293	84	48
1.010994	444.340436	84	49
1.002639	440.668258	84	50
0.963812	423.603710	84	51
0.964915	424.088295	84	52
1.015031	446.114769	84	53
1.005550	441.947619	84	54
1.000619	439.780342	84	55
1.000543	439.746982	84	56
1.047588	460.423810	84	57
1.006646	442.429239	84	58
0.976809	429.315657	84	59
0.996803	438.103169	84	60
1.001220	440.044759	84	61
0.770194	338.506646	84	62
0.976231	429.061683	84	63
0.974879	428.467380	84	64
1.007914	442.986616	84	65
1.017203	447.069214	84	66
0.972403	427.379148	84	67
1.012946	445.198493	84	68
1.054590	463.501001	84	69
0.989786	435.019484	84	70
1.024652	450.343253	84	71
1.032310	453.708752	84	72
0.955482	419.942328	84	73
1.016687	446.842315	84	74
1.004274	441.387109	84	75
1.043744	458.734322	84	76
0.979199	430.366351	84	77
0.994785	437.216290	84	78
0.963242	423.352817	84	79
1.018870	447.802105	84	80
1.019901	448.254992	84	81
0.990203	435.202623	84	82
0.989458	434.875355	84	83
1.047658	466.887761	85	0
0.980311	436.874521	85	1
0.958215	427.027419	85	2
1.028162	458.199392	85	3
0.999618	445.478730	85	4
0.959899	427.778121	85	5
0.978288	435.973107	85	6
0.990871	441.580620	85	7
1.008223	449.313380	85	8
1.031417	459.649873	85	9
1.035778	461.593176	85	10
1.001089	446.134231	85	11
1.018251	453.782392	85	12
1.021827	455.376117	85	13
1.018847	454.048023	85	14
0.992959	442.511078	85	15
1.016888	453.175149	85	16
1.031979	459.900160	85	17
1.041425	464.110011	85	18
1.014008	451.891460	85	19
0.957011	426.490824	85	20
0.982718	437.947230	85	21
0.920894	410.395359	85	22
1.038779	462.930544	85	23
1.005992	448.319285	85	24
1.005260	447.993256	85	25
0.983072	438.105141	85	26
0.990252	441.304609	85	27
1.000322	445.792420	85	28
0.991971	442.070964	85	29
0.952084	424.295271	85	30
0.966666	430.793493	85	31
0.987884	440.249483	85	32
1.019675	454.416933	85	33
1.021882	455.400524	85	34
1.021486	455.224303	85	35
0.972237	433.276263	85	36
1.059412	472.125873	85	37
1.037689	462.444973	85	38
1.028813	458.489376	85	39
0.977676	435.700304	85	40
1.016541	453.020357	85	41
0.989688	441.053326	85	42
1.014936	452.305213	85	43
0.966325	430.641550	85	44
0.973768	433.958642	85	45
1.011139	450.613124	85	46
1.021396	455.184004	85	47
0.953923	425.114777	85	48
0.986081	439.446129	85	49
1.037349	462.293390	85	50
0.975190	434.592367	85	51
1.008284	449.340840	85	52
1.008351	449.370732	85	53
1.014459	452.092617	85	54
0.990447	441.391490	85	55
1.000011	445.653917	85	56
1.009635	449.942830	85	57
