SCORE	StdDev	width	second
0.977797	383.093672	75	50
1.022543	400.625131	75	51
1.000017	391.799266	75	52
1.049126	411.040012	75	53
1.030051	403.566464	75	54
0.993088	389.084727	75	55
1.006199	394.221379	75	56
1.039741	407.363181	75	57
1.030984	403.932138	75	58
0.977870	383.122487	75	59
0.959889	376.077433	75	60
0.968996	379.645581	75	61
0.997959	390.993297	75	62
0.988340	387.224643	75	63
1.009623	395.562928	75	64
1.044523	409.236420	75	65
0.995641	390.084986	75	66
0.942160	369.131568	75	67
1.008447	395.102067	75	68
0.992302	388.776802	75	69
1.015071	397.697497	75	70
0.999025	391.410626	75	71
0.975398	382.153802	75	72
0.939394	368.047958	75	73
1.032048	404.349091	75	74
1.070544	427.025700	76	0
0.985295	393.021151	76	1
1.053654	420.288737	76	2
1.022828	407.992632	76	3
0.991944	395.673200	76	4
0.974224	388.604856	76	5
1.028234	410.148879	76	6
1.029750	410.753467	76	7
0.965119	384.973260	76	8
0.988516	394.305914	76	9
1.073417	428.171818	76	10
1.054459	420.609836	76	11
0.987609	393.944020	76	12
0.992151	395.755708	76	13
1.010361	403.019435	76	14
1.015653	405.130459	76	15
0.995769	397.199030	76	16
0.976551	389.533124	76	17
0.996097	397.330016	76	18
1.017841	406.003029	76	19
0.994150	396.553048	76	20
0.963843	384.464292	76	21
1.013777	404.382084	76	22
0.969646	386.779007	76	23
1.032689	411.925946	76	24
0.976215	389.399173	76	25
1.031774	411.560834	76	26
1.018670	406.333967	76	27
0.984022	392.513428	76	28
1.035295	412.965204	76	29
0.991704	395.577562	76	30
1.004535	400.695656	76	31
0.976853	389.653824	76	32
0.995330	397.023708	76	33
1.023306	408.183227	76	34
1.015803	405.190321	76	35
0.994562	396.717453	76	36
0.977303	389.833158	76	37
0.963768	384.434060	76	38
1.033222	412.138370	76	39
0.994068	396.520379	76	40
1.038158	414.107485	76	41
0.988743	394.396231	76	42
1.037056	413.667621	76	43
1.000751	399.186196	76	44
1.063992	424.412250	76	45
1.005697	401.159302	76	46
0.993017	396.101157	76	47
0.979804	390.830907	76	48
1.013590	404.307479	76	49
1.002408	399.847116	76	50
0.958576	382.363211	76	51
1.006384	401.433067	76	52
0.981352	391.448198	76	53
0.977367	389.858554	76	54
0.990456	395.079777	76	55
0.946374	377.495787	76	56
1.013638	404.326728	76	57
1.008030	402.089662	76	58
1.012287	403.787664	76	59
0.973856	388.458088	76	60
0.960361	383.075367	76	61
0.951067	379.368071	76	62
0.972625	387.967241	76	63
0.977904	390.072718	76	64
1.003783	400.395763	76	65
1.028781	410.367119	76	66
0.992724	395.984566	76	67
0.963363	384.272829	76	68
1.012709	403.956064	76	69
0.977305	389.834096	76	70
1.009695	402.754001	76	71
1.006289	401.395225	76	72
0.967864	386.068048	76	73
0.935098	372.998319	76	74
1.028343	410.192358	76	75
1.072121	434.095803	77	0
0.982587	397.843932	77	1
1.051488	425.741365	77	2
1.016202	411.454410	77	3
0.989325	400.572242	77	4
0.975595	395.012792	77	5
1.027205	415.909334	77	6
1.038134	420.334725	77	7
0.987433	399.805942	77	8
0.951457	385.239714	77	9
1.033955	418.642526	77	10
0.969188	392.418930	77	11
1.020191	413.069543	77	12
0.996623	403.526951	77	13
1.017077	411.808912	77	14
1.003358	406.254143	77	15
1.010761	409.251273	77	16
0.971522	393.363949	77	17
1.011267	409.456349	77	18
1.002617	405.953832	77	19
0.970048	392.767053	77	20
1.082454	438.279712	77	21
1.060381	429.342447	77	22
0.977813	395.911156	77	23
0.981263	397.307889	77	24
1.006592	407.563477	77	25
1.038318	420.409051	77	26
0.983753	398.316078	77	27
0.989762	400.749162	77	28
1.007430	407.902542	77	29
1.041705	421.780609	77	30
1.003522	406.320487	77	31
1.021239	413.493991	77	32
1.005110	406.963370	77	33
0.978121	396.035871	77	34
0.983113	398.056806	77	35
0.978059	396.010589	77	36
1.026163	415.487789	77	37
1.017638	412.035930	77	38
0.973898	394.325881	77	39
0.984125	398.466820	77	40
0.987273	399.741268	77	41
0.992505	401.859672	77	42
1.020351	413.134500	77	43
1.006232	407.417717	77	44
0.988981	400.432930	77	45
1.001531	405.514317	77	46
0.970552	392.970891	77	47
0.991550	401.473201	77	48
1.021640	413.656081	77	49
0.972912	393.926458	77	50
1.018667	412.452469	77	51
1.014579	410.797427	77	52
1.027287	415.942660	77	53
0.972290	393.674601	77	54
0.992559	401.881707	77	55
0.982861	397.954680	77	56
0.967150	391.593692	77	57
0.984012	398.420863	77	58
1.000389	405.051666	77	59
1.011795	409.670068	77	60
0.997218	403.767836	77	61
0.995178	402.942021	77	62
0.962033	389.521746	77	63
0.973881	394.318809	77	64
0.972880	393.913428	77	65
0.995672	403.141785	77	66
1.013310	410.283396	77	67
0.999778	404.804402	77	68
0.993487	402.257309	77	69
1.009149	408.598792	77	70
0.970155	392.810425	77	71
1.018173	412.252452	77	72
1.011776	409.662207	77	73
0.962057	389.531472	77	74
0.935868	378.927681	77	75
1.025654	415.281501	77	76
1.084720	442.645917	78	0
0.989535	403.803301	78	1
1.057637	431.594262	78	2
1.013948	413.765736	78	3
1.001225	408.573837	78	4
0.990106	404.036439	78	5
1.022413	417.220265	78	6
1.014482	413.983777	78	7
1.020276	416.348216	78	8
0.944950	385.609503	78	9
0.994844	405.970070	78	10
0.800564	326.689159	78	11
1.019203	415.910068	78	12
1.002920	409.265299	78	13
1.006144	410.580960	78	14
0.991573	404.635101	78	15
0.990769	404.307083	78	16
0.987392	402.929012	78	17
1.005435	410.291754	78	18
1.008522	411.551651	78	19
0.978761	399.406887	78	20
1.038147	423.640637	78	21
0.961542	392.380326	78	22
0.958381	391.090388	78	23
0.972017	396.654667	78	24
1.013198	413.459628	78	25
0.979799	399.830236	78	26
1.029195	419.987534	78	27
1.032992	421.537196	78	28
0.937178	382.437887	78	29
1.013858	413.729088	78	30
0.975519	398.083801	78	31
0.995891	406.397287	78	32
0.997096	406.888889	78	33
1.014943	414.171951	78	34
1.040899	424.763599	78	35
1.032338	421.270399	78	36
0.999545	407.888402	78	37
0.977333	398.823996	78	38
0.964315	393.511828	78	39
1.031326	420.857347	78	40
0.995017	406.040456	78	41
1.031045	420.742532	78	42
1.007135	410.985368	78	43
1.034013	421.953721	78	44
0.975653	398.138744	78	45
0.987573	403.002673	78	46
1.003882	409.657930	78	47
1.007379	411.085087	78	48
0.978437	399.274682	78	49
0.989213	403.671998	78	50
0.961576	392.393915	78	51
0.971483	396.436956	78	52
1.032250	421.234289	78	53
1.015807	414.524414	78	54
1.026807	419.013278	78	55
1.027274	419.203691	78	56
1.015294	414.315138	78	57
1.003352	409.441695	78	58
1.010740	412.456578	78	59
1.005237	410.211028	78	60
1.016111	414.648273	78	61
1.021189	416.720646	78	62
1.026474	418.877099	78	63
0.985617	402.204755	78	64
0.989649	403.849894	78	65
0.984339	401.682955	78	66
0.978051	399.116933	78	67
1.001856	408.831479	78	68
1.013541	413.599490	78	69
1.027990	419.495986	78	70
1.014986	414.189129	78	71
0.982659	400.997698	78	72
1.028420	419.671192	78	73
1.022379	417.206028	78	74
0.962124	392.617670	78	75
0.942994	384.811265	78	76
1.031524	420.938076	78	77
1.088289	450.666160	79	0
0.985501	408.101248	79	1
1.054656	436.738599	79	2
1.008941	417.807788	79	3
1.003241	415.447300	79	4
1.001409	414.689036	79	5
1.003883	415.713466	79	6
0.997605	413.113724	79	7
1.030062	426.554367	79	8
0.968162	400.921160	79	9
0.951952	394.208511	79	10
0.711762	294.744459	79	11
0.977891	404.950044	79	12
0.997464	413.055397	79	13
1.002787	415.259508	79	14
0.969108	401.312635	79	15
1.009445	418.016580	79	16
1.028193	425.780442	79	17
0.977390	404.742371	79	18
1.000073	414.135470	79	19
0.996524	412.665955	79	20
1.011669	418.937766	79	21
0.920142	381.035788	79	22
0.976591	404.411661	79	23
0.974350	403.483412	79	24
1.033098	427.811589	79	25
0.977619	404.837135	79	26
1.027670	425.563540	79	27
0.998502	413.485194	79	28
0.998274	413.390557	79	29
1.045639	433.004797	79	30
1.039144	430.315264	79	31
1.018563	421.792284	79	32
1.023200	423.712566	79	33
0.992651	411.062282	79	34
0.964284	399.315139	79	35
0.977915	404.959861	79	36
0.983827	407.408151	79	37
1.039233	430.351869	79	38
1.027231	425.381897	79	39
0.975617	404.008398	79	40
0.985911	408.271221	79	41
0.998332	413.414629	79	42
1.003643	415.613884	79	43
1.013874	419.850664	79	44
1.025461	424.649079	79	45
1.024540	424.267309	79	46
1.041867	431.442616	79	47
0.982785	406.976405	79	48
0.992050	410.813348	79	49
0.997576	413.101430	79	50
1.016576	420.969547	79	51
1.010072	418.276394	79	52
0.953690	394.928247	79	53
1.008944	417.809060	79	54
0.983705	407.357367	79	55
1.048641	434.248074	79	56
1.007926	417.387747	79	57
0.975674	404.031878	79	58
1.009038	417.848192	79	59
1.043805	432.245231	79	60
1.040398	430.834573	79	61
1.006197	416.671699	79	62
1.011132	418.715054	79	63
1.009965	418.231899	79	64
1.026782	425.195786	79	65
1.023755	423.942480	79	66
0.990599	410.212207	79	67
0.970153	401.745512	79	68
1.009828	418.175197	79	69
1.006646	416.857442	79	70
1.030261	426.636710	79	71
1.013843	419.837812	79	72
0.995788	412.361213	79	73
1.025648	424.726363	79	74
1.015863	420.674505	79	75
0.958077	396.744776	79	76
0.943704	390.793027	79	77
1.027690	425.572130	79	78
1.090898	456.344374	80	0
0.985919	412.429373	80	1
1.056772	442.068866	80	2
1.008621	421.926305	80	3
1.002008	419.160072	80	4
1.014679	424.460283	80	5
0.987978	413.290985	80	6
0.988801	413.635222	80	7
1.031096	431.327985	80	8
0.986579	412.705648	80	9
0.961732	402.311644	80	10
0.741228	310.070424	80	11
0.969070	405.381309	80	12
0.981400	410.539171	80	13
1.011338	423.062993	80	14
1.005034	420.425630	80	15
1.006291	420.951461	80	16
0.994048	415.830207	80	17
0.986349	412.609367	80	18
0.999174	417.974291	80	19
1.021713	427.403076	80	20
0.985046	412.064414	80	21
1.041814	435.811553	80	22
1.051582	439.897880	80	23
0.980618	410.211868	80	24
1.001038	418.754310	80	25
1.004124	420.045185	80	26
1.040911	435.433825	80	27
0.994872	416.174594	80	28
1.007420	421.424035	80	29
0.972358	406.756725	80	30
1.031054	431.310355	80	31
0.989561	413.953002	80	32
0.987814	413.222316	80	33
1.013187	423.836385	80	34
1.022306	427.650936	80	35
1.046741	437.872790	80	36
1.032700	431.999168	80	37
0.998202	417.567940	80	38
0.974765	407.763519	80	39
0.962718	402.724003	80	40
1.018735	426.156979	80	41
0.994152	415.873688	80	42
1.031117	431.336635	80	43
1.024870	428.723603	80	44
1.016974	425.420361	80	45
0.970729	406.075328	80	46
0.969815	405.692969	80	47
0.983072	411.238598	80	48
0.993785	415.719992	80	49
0.984959	412.028113	80	50
1.046906	437.941470	80	51
0.968766	405.254297	80	52
1.019917	426.651750	80	53
1.015634	424.859884	80	54
1.027523	429.833390	80	55
0.956604	400.166597	80	56
0.962370	402.578644	80	57
0.998862	417.843941	80	58
0.943583	394.719718	80	59
1.013979	424.167541	80	60
1.020166	426.755744	80	61
1.023493	428.147545	80	62
0.977628	408.961318	80	63
0.961185	402.083020	80	64
0.995241	416.328950	80	65
1.020493	426.892389	80	66
1.022864	427.884510	80	67
0.998454	417.673126	80	68
0.997937	417.456729	80	69
1.021245	427.206948	80	70
1.007384	421.408780	80	71
1.032908	432.085912	80	72
1.015248	424.698286	80	73
1.012702	423.633328	80	74
1.025173	428.850223	80	75
1.015165	424.663663	80	76
0.958174	400.823269	80	77
0.950958	397.804503	80	78
1.031672	431.568943	80	79
1.095718	465.041044	81	0
0.981988	416.772472	81	1
1.052534	446.713071	81	2
1.001795	425.178612	81	3
0.984053	417.648662	81	4
1.023543	434.408922	81	5
0.974173	413.455536	81	6
0.982561	417.015529	81	7
1.007406	427.560162	81	8
0.975110	413.853018	81	9
1.010747	428.978038	81	10
0.845163	358.701359	81	11
0.993318	421.580955	81	12
0.965009	409.566125	81	13
1.022014	433.759801	81	14
1.017700	431.928899	81	15
1.017158	431.698892	81	16
0.993606	421.703215	81	17
0.958409	406.764865	81	18
1.014909	430.744399	81	19
1.012666	429.792636	81	20
0.983784	417.534658	81	21
1.066275	452.544969	81	22
1.015190	430.863603	81	23
0.988578	419.569359	81	24
0.976610	414.489771	81	25
1.008483	428.017096	81	26
0.975208	413.894801	81	27
1.023923	434.570024	81	28
1.034865	439.213999	81	29
0.965436	409.747133	81	30
1.034522	439.068452	81	31
0.995352	422.444011	81	32
1.017810	431.975921	81	33
1.006912	427.350652	81	34
0.990009	420.176463	81	35
0.955179	405.394299	81	36
0.966319	410.122125	81	37
1.002072	425.296364	81	38
1.043742	442.981672	81	39
1.031614	437.834488	81	40
0.980814	416.273977	81	41
0.989437	419.933731	81	42
0.996865	423.086458	81	43
1.013898	430.315468	81	44
1.010483	428.866115	81	45
1.034243	438.950134	81	46
1.020348	433.052846	81	47
1.048956	445.194489	81	48
0.996615	422.980319	81	49
0.997996	423.566386	81	50
0.962081	408.323520	81	51
0.997302	423.271762	81	52
0.962497	408.499938	81	53
0.972498	412.744414	81	54
1.029930	437.119837	81	55
1.016799	431.546653	81	56
1.011912	429.472430	81	57
1.009220	428.329912	81	58
0.990650	420.448703	81	59
0.971239	412.210136	81	60
0.987622	419.163431	81	61
1.014683	430.648461	81	62
1.003214	425.780981	81	63
0.986519	418.695363	81	64
0.959070	407.045489	81	65
0.974377	413.542072	81	66
0.989185	419.826615	81	67
0.999176	424.067058	81	68
1.005252	426.645724	81	69
1.016036	431.222845	81	70
1.023023	434.188210	81	71
0.980333	416.069989	81	72
1.009388	428.401173	81	73
1.011605	429.342215	81	74
1.035401	439.441784	81	75
1.027860	436.241161	81	76
1.011214	429.176490	81	77
0.956942	406.142192	81	78
0.952960	404.452343	81	79
1.030899	437.531016	81	80
1.097181	472.487600	82	0
0.978104	421.208655	82	1
1.049338	451.884928	82	2
0.994614	428.318366	82	3
0.971542	418.382788	82	4
1.026627	442.104327	82	5
0.988830	425.827902	82	6
0.978433	421.350490	82	7
0.980420	422.206061	82	8
0.974685	419.736207	82	9
1.057571	455.429972	82	10
0.976272	420.419780	82	11
1.027768	442.596090	82	12
0.978913	421.557026	82	13
0.993525	427.849693	82	14
1.022516	440.334335	82	15
1.012398	435.977105	82	16
1.000554	430.876371	82	17
0.978567	421.408242	82	18
0.995074	428.516608	82	19
1.003809	432.278136	82	20
0.993570	427.868878	82	21
1.000115	430.687275	82	22
0.925202	398.427202	82	23
0.956408	411.865742	82	24
0.967512	416.647438	82	25
1.027221	442.360354	82	26
0.975113	419.920774	82	27
1.020089	439.288893	82	28
0.975189	419.953393	82	29
0.989428	426.085378	82	30
1.030846	443.921559	82	31
1.045351	450.167730	82	32
1.009327	434.654379	82	33
0.992113	427.241669	82	34
1.013475	436.440761	82	35
1.032086	444.455184	82	36
1.037741	446.890573	82	37
1.025399	441.575797	82	38
0.990491	426.543127	82	39
0.966484	416.204763	82	40
0.953964	410.813275	82	41
1.004665	432.646685	82	42
0.988010	425.474642	82	43
1.020974	439.670049	82	44
1.004176	432.436175	82	45
0.997366	429.503711	82	46
0.982264	423.000125	82	47
0.997585	429.597831	82	48
1.009732	434.829001	82	49
0.966365	416.153368	82	50
1.007990	434.078814	82	51
0.994513	428.275104	82	52
1.008601	434.341749	82	53
1.010301	435.073755	82	54
0.953228	410.496251	82	55
1.003014	431.935852	82	56
1.003361	432.085276	82	57
1.049785	452.077407	82	58
1.042483	448.932679	82	59
1.004278	432.480082	82	60
1.002049	431.520133	82	61
0.997055	429.369607	82	62
0.990785	426.669410	82	63
1.001070	431.098716	82	64
1.014813	437.017003	82	65
0.980731	422.340093	82	66
0.970324	417.858481	82	67
0.981327	422.596835	82	68
0.986128	424.664040	82	69
1.007060	433.678386	82	70
1.023233	440.642822	82	71
1.015215	437.190287	82	72
0.949255	408.785209	82	73
0.980759	422.351881	82	74
1.008356	434.236205	82	75
1.039636	447.706583	82	76
1.033240	444.952375	82	77
1.006800	433.566297	82	78
0.965562	415.807655	82	79
0.955385	411.425156	82	80
1.028659	442.979400	82	81
1.094574	477.477910	83	0
0.977061	426.216021	83	1
1.046670	456.581075	83	2
0.991483	432.507472	83	3
0.959989	418.768854	83	4
1.027775	448.338504	83	5
1.002990	437.526983	83	6
0.979293	427.189883	83	7
0.959209	418.428733	83	8
0.965465	421.157562	83	9
1.032553	450.422769	83	10
1.084328	473.008568	83	11
1.044034	455.431146	83	12
1.018989	444.505856	83	13
1.005587	438.659789	83	14
1.000292	436.349966	83	15
0.987153	430.618462	83	16
1.004997	438.402249	83	17
1.018438	444.265666	83	18
0.979560	427.306430	83	19
1.000558	436.465812	83	20
1.004563	438.213146	83	21
0.993443	433.362139	83	22
0.987569	430.800134	83	23
1.027587	448.256758	83	24
0.960698	419.078157	83	25
1.007431	439.464210	83	26
0.991850	432.667277	83	27
1.034940	451.464318	83	28
0.992152	432.799354	83	29
1.020461	445.148137	83	30
0.946323	412.807681	83	31
1.008912	440.110416	83	32
0.972392	424.179236	83	33
0.990218	431.955275	83	34
0.990599	432.121556	83	35
0.999259	435.899216	83	36
0.968115	422.313489	83	37
0.969886	423.086030	83	38
1.009598	440.409409	83	39
1.039261	453.349035	83	40
1.030957	449.726610	83	41
0.978129	426.682184	83	42
0.987972	430.975911	83	43
0.990574	432.110642	83	44
1.028534	448.669614	83	45
1.001650	436.942204	83	46
1.027773	448.337695	83	47
0.983793	429.152956	83	48
0.988476	431.195773	83	49
0.997492	435.128442	83	50
1.005754	438.732740	83	51
0.990486	432.072425	83	52
1.039094	453.276097	83	53
0.955803	416.943098	83	54
1.011554	441.262888	83	55
1.012013	441.462859	83	56
1.016991	443.634645	83	57
0.959538	418.572008	83	58
0.981685	428.233052	83	59
0.987968	430.973878	83	60
0.965280	421.077061	83	61
1.011844	441.389204	83	62
1.033136	450.677402	83	63
1.022873	446.200319	83	64
1.003119	437.583076	83	65
1.005870	438.783253	83	66
1.019466	444.714084	83	67
0.973284	424.568514	83	68
0.972516	424.233526	83	69
0.976830	426.115462	83	70
0.996152	434.544224	83	71
1.020118	444.998639	83	72
0.984918	429.643701	83	73
0.930161	405.757246	83	74
0.968015	422.269970	83	75
1.015562	443.011004	83	76
1.035898	451.882053	83	77
1.033254	450.728796	83	78
1.008899	440.104643	83	79
0.967388	421.996678	83	80
0.958660	418.189126	83	81
1.024267	446.808413	83	82
1.091464	481.179580	84	0
0.976969	430.703472	84	1
1.045775	461.037488	84	2
0.988014	435.572929	84	3
0.949981	418.806028	84	4
1.027442	452.955071	84	5
1.001064	441.326139	84	6
0.996613	439.363953	84	7
0.963900	424.942050	84	8
0.960211	423.315706	84	9
0.993312	437.908777	84	10
1.077842	475.174441	84	11
0.920583	405.845460	84	12
1.032100	455.008761	84	13
1.003578	442.434285	84	14
0.990204	436.538603	84	15
0.961857	424.041624	84	16
1.005182	443.141716	84	17
1.014197	447.115698	84	18
0.981539	432.718247	84	19
0.998066	440.004271	84	20
1.017471	448.559191	84	21
0.979862	431.979145	84	22
1.061408	467.929172	84	23
1.057290	466.113934	84	24
0.999604	440.682614	84	25
0.978897	431.553857	84	26
1.008190	444.467712	84	27
0.968972	427.178150	84	28
1.015587	447.728750	84	29
1.028817	453.561442	84	30
0.987567	435.375762	84	31
1.047616	461.849075	84	32
1.024585	451.695704	84	33
1.038573	457.862273	84	34
1.009649	445.111025	84	35
1.000803	441.210954	84	36
1.010767	445.603762	84	37
1.028007	453.204062	84	38
1.021149	450.180796	84	39
0.989531	436.241639	84	40
0.964925	425.393914	84	41
0.950330	418.959854	84	42
1.001776	441.640070	84	43
0.986729	435.006282	84	44
1.015257	447.583083	84	45
0.984239	433.908548	84	46
0.996885	439.483664	84	47
1.013423	446.774854	84	48
1.025187	451.961024	84	49
1.036048	456.748908	84	50
0.995265	438.769806	84	51
0.980179	432.118774	84	52
0.957516	422.127864	84	53
1.009901	445.222114	84	54
0.975464	430.040264	84	55
0.976509	430.500966	84	56
1.020807	450.029935	84	57
1.022264	450.672207	84	58
0.978065	431.186777	84	59
0.977034	430.732433	84	60
0.987983	435.559168	84	61
0.941374	415.011156	84	62
1.004865	443.001824	84	63
1.032970	455.392305	84	64
1.020292	449.802918	84	65
0.998922	440.381749	84	66
1.008657	444.673756	84	67
1.000494	441.074669	84	68
0.990739	436.774147	84	69
0.977012	430.722557	84	70
0.983356	433.519546	84	71
0.986716	435.000642	84	72
1.006042	443.520665	84	73
0.982680	433.221377	84	74
0.933389	411.491290	84	75
0.979323	431.741321	84	76
1.004303	442.754090	84	77
1.035284	456.412267	84	78
1.028455	453.401625	84	79
